device_address,device_alias,sensor_timestamp_ns,received_utc_ticks,sample_index,microvolts
,,1992307692,0,0,146
,,1992307692,0,1,166
,,1992307692,0,2,184
,,1992307692,0,3,202
,,1992307692,0,4,223
,,1992307692,0,5,247
,,1992307692,0,6,263
,,1992307692,0,7,267
,,1992307692,0,8,265
,,1992307692,0,9,263
,,1992307692,0,10,265
,,1992307692,0,11,262
,,1992307692,0,12,251
,,2092307692,0,0,232
,,2092307692,0,1,212
,,2092307692,0,2,191
,,2092307692,0,3,168
,,2092307692,0,4,145
,,2092307692,0,5,126
,,2092307692,0,6,111
,,2092307692,0,7,94
,,2092307692,0,8,71
,,2092307692,0,9,47
,,2092307692,0,10,33
,,2092307692,0,11,28
,,2092307692,0,12,25
,,2192307692,0,0,17
,,2192307692,0,1,5
,,2192307692,0,2,-3
,,2192307692,0,3,-6
,,2192307692,0,4,-9
,,2192307692,0,5,-11
,,2192307692,0,6,-11
,,2192307692,0,7,-8
,,2192307692,0,8,-8
,,2192307692,0,9,-15
,,2192307692,0,10,-22
,,2192307692,0,11,-22
,,2192307692,0,12,-15
,,2292307692,0,0,-9
,,2292307692,0,1,-11
,,2292307692,0,2,-18
,,2292307692,0,3,-22
,,2292307692,0,4,-21
,,2292307692,0,5,-19
,,2292307692,0,6,-18
,,2292307692,0,7,-17
,,2292307692,0,8,-15
,,2292307692,0,9,-15
,,2292307692,0,10,-21
,,2292307692,0,11,-26
,,2292307692,0,12,-25
,,2392307692,0,0,-18
,,2392307692,0,1,-13
,,2392307692,0,2,-16
,,2392307692,0,3,-24
,,2392307692,0,4,-27
,,2392307692,0,5,-13
,,2392307692,0,6,-2
,,2392307692,0,7,9
,,2392307692,0,8,19
,,2392307692,0,9,32
,,2392307692,0,10,43
,,2392307692,0,11,49
,,2392307692,0,12,50
,,2492307692,0,0,53
,,2492307692,0,1,56
,,2492307692,0,2,51
,,2492307692,0,3,35
,,2492307692,0,4,14
,,2492307692,0,5,-1
,,2492307692,0,6,-6
,,2492307692,0,7,-9
,,2492307692,0,8,-14
,,2492307692,0,9,-20
,,2492307692,0,10,-23
,,2492307692,0,11,-26
,,2492307692,0,12,-29
,,2592307692,0,0,-32
,,2592307692,0,1,-36
,,2592307692,0,2,-55
,,2592307692,0,3,-108
,,2592307692,0,4,-157
,,2592307692,0,5,-139
,,2592307692,0,6,-54
,,2592307692,0,7,96
,,2592307692,0,8,370
,,2592307692,0,9,722
,,2592307692,0,10,902
,,2592307692,0,11,728
,,2592307692,0,12,350
,,2692307692,0,0,25
,,2692307692,0,1,-161
,,2692307692,0,2,-232
,,2692307692,0,3,-216
,,2692307692,0,4,-154
,,2692307692,0,5,-93
,,2692307692,0,6,-58
,,2692307692,0,7,-39
,,2692307692,0,8,-24
,,2692307692,0,9,-13
,,2692307692,0,10,-9
,,2692307692,0,11,-9
,,2692307692,0,12,-5
,,2792307692,0,0,4
,,2792307692,0,1,16
,,2792307692,0,2,29
,,2792307692,0,3,46
,,2792307692,0,4,65
,,2792307692,0,5,84
,,2792307692,0,6,98
,,2792307692,0,7,112
,,2792307692,0,8,133
,,2792307692,0,9,161
,,2792307692,0,10,186
,,2792307692,0,11,201
,,2792307692,0,12,209
,,2892307692,0,0,216
,,2892307692,0,1,225
,,2892307692,0,2,232
,,2892307692,0,3,232
,,2892307692,0,4,227
,,2892307692,0,5,218
,,2892307692,0,6,205
,,2892307692,0,7,184
,,2892307692,0,8,161
,,2892307692,0,9,143
,,2892307692,0,10,129
,,2892307692,0,11,114
,,2892307692,0,12,91
,,2992307692,0,0,64
,,2992307692,0,1,43
,,2992307692,0,2,30
,,2992307692,0,3,22
,,2992307692,0,4,11
,,2992307692,0,5,0
,,2992307692,0,6,-9
,,2992307692,0,7,-16
,,2992307692,0,8,-24
,,2992307692,0,9,-32
,,2992307692,0,10,-33
,,2992307692,0,11,-28
,,2992307692,0,12,-26
,,3092307692,0,0,-31
,,3092307692,0,1,-40
,,3092307692,0,2,-44
,,3092307692,0,3,-39
,,3092307692,0,4,-34
,,3092307692,0,5,-33
,,3092307692,0,6,-36
,,3092307692,0,7,-38
,,3092307692,0,8,-38
,,3092307692,0,9,-40
,,3092307692,0,10,-41
,,3092307692,0,11,-39
,,3092307692,0,12,-33
,,3192307692,0,0,-31
,,3192307692,0,1,-35
,,3192307692,0,2,-43
,,3192307692,0,3,-45
,,3192307692,0,4,-39
,,3192307692,0,5,-32
,,3192307692,0,6,-32
,,3192307692,0,7,-36
,,3192307692,0,8,-40
,,3192307692,0,9,-40
,,3192307692,0,10,-39
,,3192307692,0,11,-22
,,3192307692,0,12,-11
,,3292307692,0,0,5
,,3292307692,0,1,19
,,3292307692,0,2,26
,,3292307692,0,3,30
,,3292307692,0,4,36
,,3292307692,0,5,45
,,3292307692,0,6,48
,,3292307692,0,7,39
,,3292307692,0,8,22
,,3292307692,0,9,5
,,3292307692,0,10,-6
,,3292307692,0,11,-14
,,3292307692,0,12,-21
,,3392307692,0,0,-26
,,3392307692,0,1,-27
,,3392307692,0,2,-29
,,3392307692,0,3,-35
,,3392307692,0,4,-42
,,3392307692,0,5,-42
,,3392307692,0,6,-39
,,3392307692,0,7,-53
,,3392307692,0,8,-106
,,3392307692,0,9,-166
,,3392307692,0,10,-158
,,3392307692,0,11,-77
,,3392307692,0,12,58
,,3492307692,0,0,302
,,3492307692,0,1,656
,,3492307692,0,2,898
,,3492307692,0,3,793
,,3492307692,0,4,426
,,3492307692,0,5,70
,,3492307692,0,6,-141
,,3492307692,0,7,-227
,,3492307692,0,8,-225
,,3492307692,0,9,-173
,,3492307692,0,10,-112
,,3492307692,0,11,-67
,,3492307692,0,12,-39
,,3592307692,0,0,-23
,,3592307692,0,1,-17
,,3592307692,0,2,-13
,,3592307692,0,3,-9
,,3592307692,0,4,-2
,,3592307692,0,5,4
,,3592307692,0,6,13
,,3592307692,0,7,27
,,3592307692,0,8,48
,,3592307692,0,9,69
,,3592307692,0,10,83
,,3592307692,0,11,95
,,3592307692,0,12,113
,,3692307692,0,0,139
,,3692307692,0,1,166
,,3692307692,0,2,187
,,3692307692,0,3,202
,,3692307692,0,4,215
,,3692307692,0,5,226
,,3692307692,0,6,234
,,3692307692,0,7,238
,,3692307692,0,8,240
,,3692307692,0,9,241
,,3692307692,0,10,235
,,3692307692,0,11,218
,,3692307692,0,12,195
,,3792307692,0,0,175
,,3792307692,0,1,162
,,3792307692,0,2,148
,,3792307692,0,3,128
,,3792307692,0,4,103
,,3792307692,0,5,80
,,3792307692,0,6,62
,,3792307692,0,7,48
,,3792307692,0,8,34
,,3792307692,0,9,24
,,3792307692,0,10,17
,,3792307692,0,11,10
,,3792307692,0,12,-1
,,3892307692,0,0,-13
,,3892307692,0,1,-17
,,3892307692,0,2,-13
,,3892307692,0,3,-9
,,3892307692,0,4,-11
,,3892307692,0,5,-19
,,3892307692,0,6,-24
,,3892307692,0,7,-23
,,3892307692,0,8,-19
,,3892307692,0,9,-18
,,3892307692,0,10,-18
,,3892307692,0,11,-16
,,3892307692,0,12,-15
,,3992307692,0,0,-19
,,3992307692,0,1,-24
,,3992307692,0,2,-23
,,3992307692,0,3,-16
,,3992307692,0,4,-9
,,3992307692,0,5,-11
,,3992307692,0,6,-18
,,3992307692,0,7,-22
,,3992307692,0,8,-19
,,3992307692,0,9,-14
,,3992307692,0,10,-12
,,3992307692,0,11,-12
,,3992307692,0,12,-12
,,4092307692,0,0,-13
,,4092307692,0,1,-15
,,4092307692,0,2,-18
,,4092307692,0,3,1
,,4092307692,0,4,18
,,4092307692,0,5,35
,,4092307692,0,6,45
,,4092307692,0,7,50
,,4092307692,0,8,58
,,4092307692,0,9,70
,,4092307692,0,10,79
,,4092307692,0,11,78
,,4092307692,0,12,67
,,4192307692,0,0,54
,,4192307692,0,1,40
,,4192307692,0,2,26
,,4192307692,0,3,13
,,4192307692,0,4,7
,,4192307692,0,5,6
,,4192307692,0,6,6
,,4192307692,0,7,-1
,,4192307692,0,8,-10
,,4192307692,0,9,-13
,,4192307692,0,10,-8
,,4192307692,0,11,-5
,,4192307692,0,12,-23
,,4292307692,0,0,-79
,,4292307692,0,1,-140
,,4292307692,0,2,-134
,,4292307692,0,3,-54
,,4292307692,0,4,79
,,4292307692,0,5,327
,,4292307692,0,6,701
,,4292307692,0,7,977
,,4292307692,0,8,890
,,4292307692,0,9,510
,,4292307692,0,10,129
,,4292307692,0,11,-100
,,4292307692,0,12,-198
,,4392307692,0,0,-207
,,4392307692,0,1,-157
,,4392307692,0,2,-88
,,4392307692,0,3,-34
,,4392307692,0,4,-4
,,4392307692,0,5,8
,,4392307692,0,6,15
,,4392307692,0,7,23
,,4392307692,0,8,30
,,4392307692,0,9,33
,,4392307692,0,10,36
,,4392307692,0,11,47
,,4392307692,0,12,68
,,4492307692,0,0,90
,,4492307692,0,1,106
,,4492307692,0,2,118
,,4492307692,0,3,134
,,4492307692,0,4,158
,,4492307692,0,5,185
,,4492307692,0,6,209
,,4492307692,0,7,230
,,4492307692,0,8,250
,,4492307692,0,9,266
,,4492307692,0,10,276
,,4492307692,0,11,281
,,4492307692,0,12,286
,,4592307692,0,0,294
,,4592307692,0,1,295
,,4592307692,0,2,284
,,4592307692,0,3,263
,,4592307692,0,4,243
,,4592307692,0,5,227
,,4592307692,0,6,212
,,4592307692,0,7,193
,,4592307692,0,8,170
,,4592307692,0,9,147
,,4592307692,0,10,126
,,4592307692,0,11,105
,,4592307692,0,12,85
,,4692307692,0,0,72
,,4692307692,0,1,65
,,4692307692,0,2,59
,,4692307692,0,3,47
,,4692307692,0,4,31
,,4692307692,0,5,22
,,4692307692,0,6,22
,,4692307692,0,7,26
,,4692307692,0,8,25
,,4692307692,0,9,20
,,4692307692,0,10,16
,,4692307692,0,11,15
,,4692307692,0,12,14
,,4792307692,0,0,12
,,4792307692,0,1,13
,,4792307692,0,2,18
,,4792307692,0,3,22
,,4792307692,0,4,18
,,4792307692,0,5,10
,,4792307692,0,6,8
,,4792307692,0,7,14
,,4792307692,0,8,21
,,4792307692,0,9,23
,,4792307692,0,10,18
,,4792307692,0,11,14
,,4792307692,0,12,14
,,4892307692,0,0,15
,,4892307692,0,1,16
,,4892307692,0,2,18
,,4892307692,0,3,21
,,4892307692,0,4,23
,,4892307692,0,5,19
,,4892307692,0,6,12
,,4892307692,0,7,11
,,4892307692,0,8,18
,,4892307692,0,9,38
,,4892307692,0,10,45
,,4892307692,0,11,49
,,4892307692,0,12,57
,,4992307692,0,0,72
,,4992307692,0,1,89
,,4992307692,0,2,101
,,4992307692,0,3,109
,,4992307692,0,4,111
,,4992307692,0,5,107
,,4992307692,0,6,94
,,4992307692,0,7,77
,,4992307692,0,8,63
,,4992307692,0,9,56
,,4992307692,0,10,52
,,4992307692,0,11,42
,,4992307692,0,12,28
,,5092307692,0,0,19
,,5092307692,0,1,19
,,5092307692,0,2,23
,,5092307692,0,3,24
,,5092307692,0,4,22
,,5092307692,0,5,16
,,5092307692,0,6,-10
,,5092307692,0,7,-73
,,5092307692,0,8,-128
,,5092307692,0,9,-104
,,5092307692,0,10,-5
,,5092307692,0,11,154
,,5092307692,0,12,437
,,5192307692,0,0,817
,,5192307692,0,1,1037
,,5192307692,0,2,877
,,5192307692,0,3,473
,,5192307692,0,4,108
,,5192307692,0,5,-108
,,5192307692,0,6,-198
,,5192307692,0,7,-192
,,5192307692,0,8,-128
,,5192307692,0,9,-57
,,5192307692,0,10,-6
,,5192307692,0,11,23
,,5192307692,0,12,37
,,5292307692,0,0,39
,,5292307692,0,1,36
,,5292307692,0,2,38
,,5292307692,0,3,51
,,5292307692,0,4,68
,,5292307692,0,5,82
,,5292307692,0,6,92
,,5292307692,0,7,104
,,5292307692,0,8,122
,,5292307692,0,9,142
,,5292307692,0,10,163
,,5292307692,0,11,187
,,5292307692,0,12,214
,,5392307692,0,0,239
,,5392307692,0,1,256
,,5392307692,0,2,268
,,5392307692,0,3,282
,,5392307692,0,4,300
,,5392307692,0,5,316
,,5392307692,0,6,321
,,5392307692,0,7,315
,,5392307692,0,8,304
,,5392307692,0,9,294
,,5392307692,0,10,282
,,5392307692,0,11,265
,,5392307692,0,12,246
,,5492307692,0,0,227
,,5492307692,0,1,205
,,5492307692,0,2,179
,,5492307692,0,3,150
,,5492307692,0,4,128
,,5492307692,0,5,115
,,5492307692,0,6,105
,,5492307692,0,7,89
,,5492307692,0,8,69
,,5492307692,0,9,53
,,5492307692,0,10,45
,,5492307692,0,11,41
,,5492307692,0,12,37
,,5592307692,0,0,33
,,5592307692,0,1,30
,,5592307692,0,2,27
,,5592307692,0,3,22
,,5592307692,0,4,16
,,5592307692,0,5,15
,,5592307692,0,6,20
,,5592307692,0,7,26
,,5592307692,0,8,24
,,5592307692,0,9,16
,,5592307692,0,10,11
,,5592307692,0,11,13
,,5592307692,0,12,19
,,5692307692,0,0,21
,,5692307692,0,1,20
,,5692307692,0,2,18
,,5692307692,0,3,17
,,5692307692,0,4,15
,,5692307692,0,5,12
,,5692307692,0,6,12
,,5692307692,0,7,18
,,5692307692,0,8,23
,,5692307692,0,9,21
,,5692307692,0,10,12
,,5692307692,0,11,8
,,5692307692,0,12,11
,,5792307692,0,0,18
,,5792307692,0,1,20
,,5792307692,0,2,17
,,5792307692,0,3,14
,,5792307692,0,4,13
,,5792307692,0,5,28
,,5792307692,0,6,36
,,5792307692,0,7,48
,,5792307692,0,8,65
,,5792307692,0,9,82
,,5792307692,0,10,91
,,5792307692,0,11,92
,,5792307692,0,12,92
,,5892307692,0,0,95
,,5892307692,0,1,96
,,5892307692,0,2,86
,,5892307692,0,3,68
,,5892307692,0,4,50
,,5892307692,0,5,38
,,5892307692,0,6,29
,,5892307692,0,7,22
,,5892307692,0,8,18
,,5892307692,0,9,18
,,5892307692,0,10,18
,,5892307692,0,11,13
,,5892307692,0,12,5
,,5992307692,0,0,0
,,5992307692,0,1,-7
,,5992307692,0,2,-43
,,5992307692,0,3,-105
,,5992307692,0,4,-129
,,5992307692,0,5,-73
,,5992307692,0,6,43
,,5992307692,0,7,252
,,5992307692,0,8,604
,,5992307692,0,9,943
,,5992307692,0,10,978
,,5992307692,0,11,658
,,5992307692,0,12,247
,,6092307692,0,0,-43
,,6092307692,0,1,-185
,,6092307692,0,2,-214
,,6092307692,0,3,-166
,,6092307692,0,4,-93
,,6092307692,0,5,-38
,,6092307692,0,6,-10
,,6092307692,0,7,5
,,6092307692,0,8,16
,,6092307692,0,9,24
,,6092307692,0,10,28
,,6092307692,0,11,35
,,6092307692,0,12,43
,,6192307692,0,0,51
,,6192307692,0,1,59
,,6192307692,0,2,74
,,6192307692,0,3,96
,,6192307692,0,4,121
,,6192307692,0,5,140
,,6192307692,0,6,153
,,6192307692,0,7,170
,,6192307692,0,8,194
,,6192307692,0,9,222
,,6192307692,0,10,244
,,6192307692,0,11,260
,,6192307692,0,12,271
,,6292307692,0,0,281
,,6292307692,0,1,285
,,6292307692,0,2,284
,,6292307692,0,3,281
,,6292307692,0,4,279
,,6292307692,0,5,271
,,6292307692,0,6,253
,,6292307692,0,7,226
,,6292307692,0,8,201
,,6292307692,0,9,182
,,6292307692,0,10,167
,,6292307692,0,11,148
,,6292307692,0,12,123
,,6392307692,0,0,99
,,6392307692,0,1,80
,,6392307692,0,2,64
,,6392307692,0,3,49
,,6392307692,0,4,38
,,6392307692,0,5,32
,,6392307692,0,6,27
,,6392307692,0,7,18
,,6392307692,0,8,5
,,6392307692,0,9,-3
,,6392307692,0,10,-1
,,6392307692,0,11,5
,,6392307692,0,12,5
,,6492307692,0,0,-2
,,6492307692,0,1,-8
,,6492307692,0,2,-9
,,6492307692,0,3,-8
,,6492307692,0,4,-7
,,6492307692,0,5,-7
,,6492307692,0,6,-5
,,6492307692,0,7,-3
,,6492307692,0,8,-7
,,6492307692,0,9,-13
,,6492307692,0,10,-16
,,6492307692,0,11,-10
,,6492307692,0,12,-3
,,6592307692,0,0,-2
,,6592307692,0,1,-9
,,6592307692,0,2,-15
,,6592307692,0,3,-15
,,6592307692,0,4,-11
,,6592307692,0,5,-9
,,6592307692,0,6,-9
,,6592307692,0,7,-9
,,6592307692,0,8,-9
,,6592307692,0,9,-12
,,6592307692,0,10,-17
,,6592307692,0,11,-18
,,6592307692,0,12,-13
,,6692307692,0,0,6
,,6692307692,0,1,13
,,6692307692,0,2,15
,,6692307692,0,3,20
,,6692307692,0,4,34
,,6692307692,0,5,52
,,6692307692,0,6,65
,,6692307692,0,7,70
,,6692307692,0,8,69
,,6692307692,0,9,64
,,6692307692,0,10,52
,,6692307692,0,11,37
,,6692307692,0,12,24
,,6792307692,0,0,17
,,6792307692,0,1,12
,,6792307692,0,2,3
,,6792307692,0,3,-11
,,6792307692,0,4,-21
,,6792307692,0,5,-20
,,6792307692,0,6,-15
,,6792307692,0,7,-13
,,6792307692,0,8,-16
,,6792307692,0,9,-26
,,6792307692,0,10,-53
,,6792307692,0,11,-110
,,6792307692,0,12,-158
,,6892307692,0,0,-132
,,6892307692,0,1,-40
,,6892307692,0,2,110
,,6892307692,0,3,379
,,6892307692,0,4,732
,,6892307692,0,5,924
,,6892307692,0,6,762
,,6892307692,0,7,384
,,6892307692,0,8,49
,,6892307692,0,9,-148
,,6892307692,0,10,-231
,,6892307692,0,11,-223
,,6892307692,0,12,-160
,,6992307692,0,0,-92
,,6992307692,0,1,-46
,,6992307692,0,2,-22
,,6992307692,0,3,-12
,,6992307692,0,4,-10
,,6992307692,0,5,-12
,,6992307692,0,6,-10
,,6992307692,0,7,2
,,6992307692,0,8,19
,,6992307692,0,9,32
,,6992307692,0,10,39
,,6992307692,0,11,48
,,6992307692,0,12,65
,,7092307692,0,0,86
,,7092307692,0,1,108
,,7092307692,0,2,129
,,7092307692,0,3,151
,,7092307692,0,4,173
,,7092307692,0,5,190
,,7092307692,0,6,201
,,7092307692,0,7,214
,,7092307692,0,8,231
,,7092307692,0,9,246
,,7092307692,0,10,250
,,7092307692,0,11,242
,,7092307692,0,12,230
,,7192307692,0,0,221
,,7192307692,0,1,212
,,7192307692,0,2,198
,,7192307692,0,3,179
,,7192307692,0,4,158
,,7192307692,0,5,137
,,7192307692,0,6,113
,,7192307692,0,7,88
,,7192307692,0,8,67
,,7192307692,0,9,55
,,7192307692,0,10,45
,,7192307692,0,11,30
,,7192307692,0,12,10
,,7292307692,0,0,-6
,,7292307692,0,1,-13
,,7292307692,0,2,-14
,,7292307692,0,3,-16
,,7292307692,0,4,-22
,,7292307692,0,5,-27
,,7292307692,0,6,-31
,,7292307692,0,7,-34
,,7292307692,0,8,-38
,,7292307692,0,9,-39
,,7292307692,0,10,-35
,,7292307692,0,11,-30
,,7292307692,0,12,-33
,,7392307692,0,0,-40
,,7392307692,0,1,-46
,,7392307692,0,2,-43
,,7392307692,0,3,-36
,,7392307692,0,4,-33
,,7392307692,0,5,-36
,,7392307692,0,6,-41
,,7392307692,0,7,-42
,,7392307692,0,8,-42
,,7392307692,0,9,-43
,,7392307692,0,10,-42
,,7392307692,0,11,-38
,,7392307692,0,12,-35
,,7492307692,0,0,-37
,,7492307692,0,1,-45
,,7492307692,0,2,-50
,,7492307692,0,3,-46
,,7492307692,0,4,-38
,,7492307692,0,5,-35
,,7492307692,0,6,-40
,,7492307692,0,7,-46
,,7492307692,0,8,-29
,,7492307692,0,9,-18
,,7492307692,0,10,-6
,,7492307692,0,11,7
,,7492307692,0,12,21
,,7592307692,0,0,33
,,7592307692,0,1,37
,,7592307692,0,2,32
,,7592307692,0,3,25
,,7592307692,0,4,22
,,7592307692,0,5,19
,,7592307692,0,6,8
,,7592307692,0,7,-10
,,7592307692,0,8,-27
,,7592307692,0,9,-36
,,7592307692,0,10,-38
,,7592307692,0,11,-40
,,7592307692,0,12,-42
,,7692307692,0,0,-43
,,7692307692,0,1,-43
,,7692307692,0,2,-46
,,7692307692,0,3,-56
,,7692307692,0,4,-79
,,7692307692,0,5,-125
,,7692307692,0,6,-169
,,7692307692,0,7,-155
,,7692307692,0,8,-84
,,7692307692,0,9,40
,,7692307692,0,10,284
,,7692307692,0,11,639
,,7692307692,0,12,876
,,7792307692,0,0,765
,,7792307692,0,1,402
,,7792307692,0,2,56
,,7792307692,0,3,-154
,,7792307692,0,4,-248
,,7792307692,0,5,-250
,,7792307692,0,6,-190
,,7792307692,0,7,-116
,,7792307692,0,8,-69
,,7792307692,0,9,-53
,,7792307692,0,10,-50
,,7792307692,0,11,-43
,,7792307692,0,12,-32
,,7892307692,0,0,-23
,,7892307692,0,1,-18
,,7892307692,0,2,-12
,,7892307692,0,3,-3
,,7892307692,0,4,9
,,7892307692,0,5,22
,,7892307692,0,6,38
,,7892307692,0,7,60
,,7892307692,0,8,84
,,7892307692,0,9,103
,,7892307692,0,10,116
,,7892307692,0,11,131
,,7892307692,0,12,154
,,7992307692,0,0,179
,,7992307692,0,1,198
,,7992307692,0,2,206
,,7992307692,0,3,209
,,7992307692,0,4,212
,,7992307692,0,5,212
,,7992307692,0,6,208
,,7992307692,0,7,200
,,7992307692,0,8,191
,,7992307692,0,9,178
,,7992307692,0,10,158
,,7992307692,0,11,132
,,7992307692,0,12,107
,,8092307692,0,0,91
,,8092307692,0,1,79
,,8092307692,0,2,62
,,8092307692,0,3,40
,,8092307692,0,4,18
,,8092307692,0,5,3
,,8092307692,0,6,-6
,,8092307692,0,7,-15
,,8092307692,0,8,-22
,,8092307692,0,9,-28
,,8092307692,0,10,-31
,,8092307692,0,11,-38
,,8092307692,0,12,-47
,,8192307692,0,0,-52
