device_address,device_alias,sensor_timestamp_ns,received_utc_ticks,sample_index,microvolts
,,5092307692,0,4,-30
,,5092307692,0,5,-23
,,5092307692,0,6,-18
,,5092307692,0,7,-15
,,5092307692,0,8,-9
,,5092307692,0,9,2
,,5092307692,0,10,17
,,5092307692,0,11,30
,,5092307692,0,12,37
,,5192307692,0,0,45
,,5192307692,0,1,63
,,5192307692,0,2,89
,,5192307692,0,3,116
,,5192307692,0,4,136
,,5192307692,0,5,153
,,5192307692,0,6,172
,,5192307692,0,7,193
,,5192307692,0,8,212
,,5192307692,0,9,228
,,5192307692,0,10,243
,,5192307692,0,11,255
,,5192307692,0,12,259
,,5292307692,0,0,253
,,5292307692,0,1,241
,,5292307692,0,2,233
,,5292307692,0,3,228
,,5292307692,0,4,217
,,5292307692,0,5,195
,,5292307692,0,6,169
,,5292307692,0,7,144
,,5292307692,0,8,125
,,5292307692,0,9,106
,,5292307692,0,10,87
,,5292307692,0,11,71
,,5292307692,0,12,57
,,5392307692,0,0,42
,,5392307692,0,1,24
,,5392307692,0,2,9
,,5392307692,0,3,3
,,5392307692,0,4,5
,,5392307692,0,5,4
,,5392307692,0,6,-3
,,5392307692,0,7,-14
,,5392307692,0,8,-18
,,5392307692,0,9,-16
,,5392307692,0,10,-13
,,5392307692,0,11,-13
,,5392307692,0,12,-13
,,5492307692,0,0,-13
,,5492307692,0,1,-14
,,5492307692,0,2,-18
,,5492307692,0,3,-21
,,5492307692,0,4,-17
,,5492307692,0,5,-9
,,5492307692,0,6,-5
,,5492307692,0,7,-10
,,5492307692,0,8,-17
,,5492307692,0,9,-18
,,5492307692,0,10,-13
,,5492307692,0,11,-7
,,5492307692,0,12,-6
,,5592307692,0,0,-8
,,5592307692,0,1,-8
,,5592307692,0,2,-9
,,5592307692,0,3,-11
,,5592307692,0,4,-12
,,5592307692,0,5,-8
,,5592307692,0,6,-1
,,5592307692,0,7,2
,,5592307692,0,8,-3
,,5592307692,0,9,-11
,,5592307692,0,10,-11
,,5592307692,0,11,-4
,,5592307692,0,12,2
,,5692307692,0,0,3
,,5692307692,0,1,16
,,5692307692,0,2,23
,,5692307692,0,3,34
,,5692307692,0,4,47
,,5692307692,0,5,60
,,5692307692,0,6,75
,,5692307692,0,7,89
,,5692307692,0,8,93
,,5692307692,0,9,85
,,5692307692,0,10,71
,,5692307692,0,11,61
,,5692307692,0,12,56
,,5792307692,0,0,50
,,5792307692,0,1,37
,,5792307692,0,2,23
,,5792307692,0,3,14
,,5792307692,0,4,11
,,5792307692,0,5,10
,,5792307692,0,6,9
,,5792307692,0,7,11
,,5792307692,0,8,14
,,5792307692,0,9,12
,,5792307692,0,10,-10
,,5792307692,0,11,-62
,,5792307692,0,12,-119
,,5892307692,0,0,-116
,,5892307692,0,1,-40
,,5892307692,0,2,78
,,5892307692,0,3,293
,,5892307692,0,4,644
,,5892307692,0,5,947
,,5892307692,0,6,922
,,5892307692,0,7,580
,,5892307692,0,8,197
,,5892307692,0,9,-53
,,5892307692,0,10,-172
,,5892307692,0,11,-197
,,5892307692,0,12,-152
,,5992307692,0,0,-78
,,5992307692,0,1,-13
,,5992307692,0,2,21
,,5992307692,0,3,29
,,5992307692,0,4,28
,,5992307692,0,5,30
,,5992307692,0,6,40
,,5992307692,0,7,52
,,5992307692,0,8,62
,,5992307692,0,9,72
,,5992307692,0,10,84
,,5992307692,0,11,98
,,5992307692,0,12,112
,,6092307692,0,0,128
,,6092307692,0,1,151
,,6092307692,0,2,180
,,6092307692,0,3,205
,,6092307692,0,4,222
,,6092307692,0,5,235
,,6092307692,0,6,252
,,6092307692,0,7,274
,,6092307692,0,8,293
,,6092307692,0,9,303
,,6092307692,0,10,306
,,6092307692,0,11,305
,,6092307692,0,12,301
,,6192307692,0,0,291
,,6192307692,0,1,278
,,6192307692,0,2,266
,,6192307692,0,3,253
,,6192307692,0,4,235
,,6192307692,0,5,209
,,6192307692,0,6,180
,,6192307692,0,7,158
,,6192307692,0,8,145
,,6192307692,0,9,132
,,6192307692,0,10,115
,,6192307692,0,11,95
,,6192307692,0,12,79
,,6292307692,0,0,68
,,6292307692,0,1,60
,,6292307692,0,2,53
,,6292307692,0,3,49
,,6292307692,0,4,49
,,6292307692,0,5,46
,,6292307692,0,6,38
,,6292307692,0,7,29
,,6292307692,0,8,29
,,6292307692,0,9,35
,,6292307692,0,10,41
,,6292307692,0,11,39
,,6292307692,0,12,31
,,6392307692,0,0,28
,,6392307692,0,1,30
,,6392307692,0,2,32
,,6392307692,0,3,33
,,6392307692,0,4,34
,,6392307692,0,5,37
,,6392307692,0,6,37
,,6392307692,0,7,32
,,6392307692,0,8,26
,,6392307692,0,9,28
,,6392307692,0,10,36
,,6392307692,0,11,41
,,6392307692,0,12,38
,,6492307692,0,0,31
,,6492307692,0,1,27
,,6492307692,0,2,30
,,6492307692,0,3,35
,,6492307692,0,4,36
,,6492307692,0,5,36
,,6492307692,0,6,36
,,6492307692,0,7,35
,,6492307692,0,8,31
,,6492307692,0,9,28
,,6492307692,0,10,30
,,6492307692,0,11,37
,,6492307692,0,12,41
,,6592307692,0,0,37
,,6592307692,0,1,29
,,6592307692,0,2,26
,,6592307692,0,3,42
,,6592307692,0,4,55
,,6592307692,0,5,65
,,6592307692,0,6,75
,,6592307692,0,7,86
,,6592307692,0,8,98
,,6592307692,0,9,106
,,6592307692,0,10,110
,,6592307692,0,11,114
,,6592307692,0,12,117
,,6692307692,0,0,111
,,6692307692,0,1,95
,,6692307692,0,2,74
,,6692307692,0,3,59
,,6692307692,0,4,54
,,6692307692,0,5,52
,,6692307692,0,6,46
,,6692307692,0,7,39
,,6692307692,0,8,33
,,6692307692,0,9,32
,,6692307692,0,10,30
,,6692307692,0,11,29
,,6692307692,0,12,26
,,6792307692,0,0,8
,,6792307692,0,1,-44
,,6792307692,0,2,-101
,,6792307692,0,3,-92
,,6792307692,0,4,-10
,,6792307692,0,5,135
,,6792307692,0,6,398
,,6792307692,0,7,761
,,6792307692,0,8,986
,,6792307692,0,9,855
,,6792307692,0,10,477
,,6792307692,0,11,125
,,6792307692,0,12,-85
,,6892307692,0,0,-172
,,6892307692,0,1,-168
,,6892307692,0,2,-109
,,6892307692,0,3,-45
,,6892307692,0,4,-3
,,6892307692,0,5,20
,,6892307692,0,6,37
,,6892307692,0,7,48
,,6892307692,0,8,51
,,6892307692,0,9,50
,,6892307692,0,10,53
,,6892307692,0,11,64
,,6892307692,0,12,78
,,6992307692,0,0,92
,,6992307692,0,1,107
,,6992307692,0,2,125
,,6992307692,0,3,143
,,6992307692,0,4,159
,,6992307692,0,5,175
,,6992307692,0,6,198
,,6992307692,0,7,226
,,6992307692,0,8,251
,,6992307692,0,9,266
,,6992307692,0,10,273
,,6992307692,0,11,282
,,6992307692,0,12,293
,,7092307692,0,0,302
,,7092307692,0,1,302
,,7092307692,0,2,296
,,7092307692,0,3,286
,,7092307692,0,4,272
,,7092307692,0,5,253
,,7092307692,0,6,231
,,7092307692,0,7,212
,,7092307692,0,8,198
,,7092307692,0,9,180
,,7092307692,0,10,155
,,7092307692,0,11,127
,,7092307692,0,12,106
,,7192307692,0,0,94
,,7192307692,0,1,85
,,7192307692,0,2,73
,,7192307692,0,3,60
,,7192307692,0,4,49
,,7192307692,0,5,41
,,7192307692,0,6,34
,,7192307692,0,7,28
,,7192307692,0,8,27
,,7192307692,0,9,30
,,7192307692,0,10,46
,,7192307692,0,11,48
,,7192307692,0,12,49
,,7292307692,0,0,59
,,7292307692,0,1,77
,,7292307692,0,2,94
,,7292307692,0,3,103
,,7292307692,0,4,102
,,7292307692,0,5,97
,,7292307692,0,6,90
,,7292307692,0,7,79
,,7292307692,0,8,66
,,7292307692,0,9,55
,,7292307692,0,10,48
,,7292307692,0,11,39
,,7292307692,0,12,27
,,7392307692,0,0,15
,,7392307692,0,1,11
,,7392307692,0,2,16
,,7392307692,0,3,22
,,7392307692,0,4,20
,,7392307692,0,5,11
,,7392307692,0,6,-6
,,7392307692,0,7,-46
,,7392307692,0,8,-105
,,7392307692,0,9,-121
,,7392307692,0,10,-61
,,7392307692,0,11,52
,,7392307692,0,12,249
,,7492307692,0,0,578
,,7492307692,0,1,897
,,7492307692,0,2,929
,,7492307692,0,3,631
,,7492307692,0,4,246
,,7492307692,0,5,-27
,,7492307692,0,6,-170
,,7492307692,0,7,-208
,,7492307692,0,8,-167
,,7492307692,0,9,-93
,,7492307692,0,10,-32
,,7492307692,0,11,0
,,7492307692,0,12,14
,,7592307692,0,0,19
,,7592307692,0,1,20
,,7592307692,0,2,21
,,7592307692,0,3,29
,,7592307692,0,4,44
,,7592307692,0,5,59
,,7592307692,0,6,67
,,7592307692,0,7,73
,,7592307692,0,8,85
,,7592307692,0,9,106
,,7592307692,0,10,131
,,7592307692,0,11,153
,,7592307692,0,12,172
,,7692307692,0,0,192
,,7692307692,0,1,211
,,7692307692,0,2,227
,,7692307692,0,3,241
,,7692307692,0,4,257
,,7692307692,0,5,273
,,7692307692,0,6,282
,,7692307692,0,7,279
,,7692307692,0,8,267
,,7692307692,0,9,257
,,7692307692,0,10,250
,,7692307692,0,11,241
,,7692307692,0,12,224
,,7792307692,0,0,201
,,7792307692,0,1,177
,,7792307692,0,2,155
,,7792307692,0,3,133
,,7792307692,0,4,111
,,7792307692,0,5,94
,,7792307692,0,6,82
,,7792307692,0,7,69
,,7792307692,0,8,51
,,7792307692,0,9,31
,,7792307692,0,10,20
,,7792307692,0,11,18
,,7792307692,0,12,19
,,7892307692,0,0,14
,,7892307692,0,1,5
,,7892307692,0,2,-2
,,7892307692,0,3,-4
,,7892307692,0,4,-5
,,7892307692,0,5,-6
,,7892307692,0,6,-5
,,7892307692,0,7,-2
,,7892307692,0,8,-2
,,7892307692,0,9,-8
,,7892307692,0,10,-14
,,7892307692,0,11,-15
,,7892307692,0,12,-8
,,7992307692,0,0,-2
,,7992307692,0,1,-3
,,7992307692,0,2,-10
,,7992307692,0,3,-15
,,7992307692,0,4,-14
,,7992307692,0,5,-11
,,7992307692,0,6,-9
,,7992307692,0,7,-9
,,7992307692,0,8,-8
,,7992307692,0,9,-8
,,7992307692,0,10,-12
,,7992307692,0,11,-18
,,7992307692,0,12,-17
,,8092307692,0,0,-10
,,8092307692,0,1,-5
,,8092307692,0,2,-7
,,8092307692,0,3,-15
,,8092307692,0,4,-19
,,8092307692,0,5,-17
,,8092307692,0,6,-12
,,8092307692,0,7,2
,,8092307692,0,8,9
,,8092307692,0,9,18
,,8092307692,0,10,29
,,8092307692,0,11,39
,,8092307692,0,12,48
,,8192307692,0,0,59
